t x u
 1.000000 0.498840 0.007288
 1.000000 0.498900 0.006911
 1.000000 0.498960 0.006534
 1.000000 0.499020 0.006157
 1.000000 0.499080 0.005780
 1.000000 0.499140 0.005403
 1.000000 0.499200 0.005026
 1.000000 0.499260 0.004649
 1.000000 0.499320 0.004273
 1.000000 0.499380 0.003896
 1.000000 0.499440 0.003519
 1.000000 0.499500 0.003142
 1.000000 0.499560 0.002765
 1.000000 0.499620 0.002388
 1.000000 0.499680 0.002011
 1.000000 0.499740 0.001634
 1.000000 0.499800 0.001257
 1.000000 0.499860 0.000880
 1.000000 0.499920 0.000503
 1.000000 0.499980 0.000126
 1.000000 0.500040 -0.000251
 1.000000 0.500100 -0.000628
 1.000000 0.500160 -0.001005
 1.000000 0.500220 -0.001382
 1.000000 0.500280 -0.001759
 1.000000 0.500340 -0.002136
 1.000000 0.500400 -0.002513
 1.000000 0.500460 -0.002890
 1.000000 0.500520 -0.003267
 1.000000 0.500580 -0.003644
 1.000000 0.500640 -0.004021
 1.000000 0.500700 -0.004398
 1.000000 0.500760 -0.004775
 1.000000 0.500820 -0.005152
 1.000000 0.500880 -0.005529
 1.000000 0.500940 -0.005906
 1.000000 0.501000 -0.006283
 1.000000 0.501060 -0.006660
 1.000000 0.501120 -0.007037
 1.000000 0.501180 -0.007414
 1.000000 0.501240 -0.007791
 1.000000 0.501300 -0.008168
 1.000000 0.501360 -0.008545
 1.000000 0.501420 -0.008922
 1.000000 0.501480 -0.009299
 1.000000 0.501540 -0.009676
 1.000000 0.501600 -0.010053
 1.000000 0.501660 -0.010430
 1.000000 0.501720 -0.010807
 1.000000 0.501780 -0.011184
 1.000000 0.501840 -0.011561
 1.000000 0.501900 -0.011938
 1.000000 0.501960 -0.012315
 1.000000 0.502020 -0.012692
 1.000000 0.502080 -0.013069
 1.000000 0.502140 -0.013446
 1.000000 0.502200 -0.013823
 1.000000 0.502260 -0.014200
 1.000000 0.502320 -0.014577
 1.000000 0.502380 -0.014953
 1.000000 0.502440 -0.015330
 1.000000 0.502500 -0.015707
 1.000000 0.502560 -0.016084
 1.000000 0.502620 -0.016461
 1.000000 0.502680 -0.016838
 1.000000 0.502740 -0.017215
 1.000000 0.502800 -0.017592
 1.000000 0.502860 -0.017969
 1.000000 0.502920 -0.018346
 1.000000 0.502980 -0.018723
 1.000000 0.503040 -0.019100
 1.000000 0.503100 -0.019477
 1.000000 0.503160 -0.019854
 1.000000 0.503220 -0.020231
 1.000000 0.503280 -0.020607
 1.000000 0.503340 -0.020984
 1.000000 0.503400 -0.021361
 1.000000 0.503460 -0.021738
 1.000000 0.503520 -0.022115
 1.000000 0.503580 -0.022492
 1.000000 0.503640 -0.022869
 1.000000 0.503700 -0.023246
 1.000000 0.503760 -0.023623
 1.000000 0.503820 -0.024000
 1.000000 0.503880 -0.024376
 1.000000 0.503940 -0.024753
 1.000000 0.504000 -0.025130
 1.000000 0.504060 -0.025507
 1.000000 0.504120 -0.025884
 1.000000 0.504180 -0.026261
 1.000000 0.504240 -0.026638
 1.000000 0.504300 -0.027014
 1.000000 0.504360 -0.027391
 1.000000 0.504420 -0.027768
 1.000000 0.504480 -0.028145
 1.000000 0.504540 -0.028522
 1.000000 0.504600 -0.028899
 1.000000 0.504660 -0.029276
 1.000000 0.504720 -0.029652
 1.000000 0.504780 -0.030029
 1.000000 0.504840 -0.030406
 1.000000 0.504900 -0.030783
 1.000000 0.504960 -0.031160
 1.000000 0.505020 -0.031536
 1.000000 0.505080 -0.031913
 1.000000 0.505140 -0.032290
 1.000000 0.505200 -0.032667
 1.000000 0.505260 -0.033044
 1.000000 0.505320 -0.033420
 1.000000 0.505380 -0.033797
 1.000000 0.505440 -0.034174
 1.000000 0.505500 -0.034551
 1.000000 0.505560 -0.034927
 1.000000 0.505620 -0.035304
 1.000000 0.505680 -0.035681
 1.000000 0.505740 -0.036058
 1.000000 0.505800 -0.036434
 1.000000 0.505860 -0.036811
 1.000000 0.505920 -0.037188
 1.000000 0.505980 -0.037565
 1.000000 0.506040 -0.037941
 1.000000 0.506100 -0.038318
 1.000000 0.506160 -0.038695
 1.000000 0.506220 -0.039072
 1.000000 0.506280 -0.039448
 1.000000 0.506340 -0.039825
 1.000000 0.506400 -0.040202
 1.000000 0.506460 -0.040578
 1.000000 0.506520 -0.040955
 1.000000 0.506580 -0.041332
 1.000000 0.506640 -0.041708
 1.000000 0.506700 -0.042085
 1.000000 0.506760 -0.042462
 1.000000 0.506820 -0.042838
 1.000000 0.506880 -0.043215
 1.000000 0.506940 -0.043592
 1.000000 0.507000 -0.043968
 1.000000 0.507060 -0.044345
 1.000000 0.507120 -0.044721
 1.000000 0.507180 -0.045098
 1.000000 0.507240 -0.045475
 1.000000 0.507300 -0.045851
 1.000000 0.507360 -0.046228
 1.000000 0.507420 -0.046604
 1.000000 0.507480 -0.046981
 1.000000 0.507540 -0.047358
 1.000000 0.507600 -0.047734
 1.000000 0.507660 -0.048111
 1.000000 0.507720 -0.048487
 1.000000 0.507780 -0.048864
 1.000000 0.507840 -0.049240
 1.000000 0.507900 -0.049617
 1.000000 0.507960 -0.049993
 1.000000 0.508020 -0.050370
 1.000000 0.508080 -0.050746
 1.000000 0.508140 -0.051123
 1.000000 0.508200 -0.051499
 1.000000 0.508260 -0.051876
 1.000000 0.508320 -0.052252
 1.000000 0.508380 -0.052629
 1.000000 0.508440 -0.053005
 1.000000 0.508500 -0.053382
 1.000000 0.508560 -0.053758
 1.000000 0.508620 -0.054135
 1.000000 0.508680 -0.054511
 1.000000 0.508740 -0.054887
 1.000000 0.508800 -0.055264
 1.000000 0.508860 -0.055640
 1.000000 0.508920 -0.056017
 1.000000 0.508980 -0.056393
 1.000000 0.509040 -0.056770
 1.000000 0.509100 -0.057146
 1.000000 0.509160 -0.057522
 1.000000 0.509220 -0.057899
 1.000000 0.509280 -0.058275
 1.000000 0.509340 -0.058651
 1.000000 0.509400 -0.059028
 1.000000 0.509460 -0.059404
 1.000000 0.509520 -0.059780
 1.000000 0.509580 -0.060157
 1.000000 0.509640 -0.060533
 1.000000 0.509700 -0.060909
 1.000000 0.509760 -0.061286
 1.000000 0.509820 -0.061662
 1.000000 0.509880 -0.062038
 1.000000 0.509940 -0.062414
 1.000000 0.510000 -0.062791
 1.000000 0.510060 -0.063167
 1.000000 0.510120 -0.063543
 1.000000 0.510180 -0.063919
 1.000000 0.510240 -0.064295
 1.000000 0.510300 -0.064672
 1.000000 0.510360 -0.065048
 1.000000 0.510420 -0.065424
 1.000000 0.510480 -0.065800
 1.000000 0.510540 -0.066176
 1.000000 0.510600 -0.066553
 1.000000 0.510660 -0.066929
 1.000000 0.510720 -0.067305
 1.000000 0.510780 -0.067681
 1.000000 0.510840 -0.068057
 1.000000 0.510900 -0.068433
 1.000000 0.510960 -0.068809
 1.000000 0.511020 -0.069185
 1.000000 0.511080 -0.069562
 1.000000 0.511140 -0.069938
 1.000000 0.511200 -0.070314
 1.000000 0.511260 -0.070690
 1.000000 0.511320 -0.071066
 1.000000 0.511380 -0.071442
 1.000000 0.511440 -0.071818
 1.000000 0.511500 -0.072194
 1.000000 0.511560 -0.072570
 1.000000 0.511620 -0.072946
 1.000000 0.511680 -0.073322
 1.000000 0.511740 -0.073698
 1.000000 0.511800 -0.074074
 1.000000 0.511860 -0.074450
 1.000000 0.511920 -0.074826
 1.000000 0.511980 -0.075202
 1.000000 0.512040 -0.075577
 1.000000 0.512100 -0.075953
 1.000000 0.512160 -0.076329
 1.000000 0.512220 -0.076705
 1.000000 0.512280 -0.077081
 1.000000 0.512340 -0.077457
 1.000000 0.512400 -0.077833
 1.000000 0.512460 -0.078209
 1.000000 0.512520 -0.078584
 1.000000 0.512580 -0.078960
 1.000000 0.512640 -0.079336
 1.000000 0.512700 -0.079712
 1.000000 0.512760 -0.080088
 1.000000 0.512820 -0.080463
 1.000000 0.512880 -0.080839
 1.000000 0.512940 -0.081215
 1.000000 0.513000 -0.081591
 1.000000 0.513060 -0.081966
 1.000000 0.513120 -0.082342
 1.000000 0.513180 -0.082718
 1.000000 0.513240 -0.083094
 1.000000 0.513300 -0.083469
 1.000000 0.513360 -0.083845
 1.000000 0.513420 -0.084221
 1.000000 0.513480 -0.084596
 1.000000 0.513540 -0.084972
 1.000000 0.513600 -0.085347
 1.000000 0.513660 -0.085723
 1.000000 0.513720 -0.086099
 1.000000 0.513780 -0.086474
 1.000000 0.513840 -0.086850
 1.000000 0.513900 -0.087225
 1.000000 0.513960 -0.087601
 1.000000 0.514020 -0.087976
 1.000000 0.514080 -0.088352
 1.000000 0.514140 -0.088727
 1.000000 0.514200 -0.089103
 1.000000 0.514260 -0.089478
 1.000000 0.514320 -0.089854
 1.000000 0.514380 -0.090229
 1.000000 0.514440 -0.090605
 1.000000 0.514500 -0.090980
 1.000000 0.514560 -0.091356
 1.000000 0.514620 -0.091731
 1.000000 0.514680 -0.092106
 1.000000 0.514740 -0.092482
 1.000000 0.514800 -0.092857
 1.000000 0.514860 -0.093233
 1.000000 0.514920 -0.093608
 1.000000 0.514980 -0.093983
 1.000000 0.515040 -0.094359
 1.000000 0.515100 -0.094734
 1.000000 0.515160 -0.095109
 1.000000 0.515220 -0.095484
 1.000000 0.515280 -0.095860
 1.000000 0.515340 -0.096235
 1.000000 0.515400 -0.096610
 1.000000 0.515460 -0.096985
 1.000000 0.515520 -0.097361
 1.000000 0.515580 -0.097736
 1.000000 0.515640 -0.098111
 1.000000 0.515700 -0.098486
 1.000000 0.515760 -0.098861
 1.000000 0.515820 -0.099236
 1.000000 0.515880 -0.099612
 1.000000 0.515940 -0.099987
 1.000000 0.516000 -0.100362
 1.000000 0.516060 -0.100737
 1.000000 0.516120 -0.101112
 1.000000 0.516180 -0.101487
 1.000000 0.516240 -0.101862
 1.000000 0.516300 -0.102237
 1.000000 0.516360 -0.102612
 1.000000 0.516420 -0.102987
 1.000000 0.516480 -0.103362
 1.000000 0.516540 -0.103737
 1.000000 0.516600 -0.104112
 1.000000 0.516660 -0.104487
 1.000000 0.516720 -0.104862
 1.000000 0.516780 -0.105237
 1.000000 0.516840 -0.105612
 1.000000 0.516900 -0.105986
 1.000000 0.516960 -0.106361
 1.000000 0.517020 -0.106736
 1.000000 0.517080 -0.107111
 1.000000 0.517140 -0.107486
 1.000000 0.517200 -0.107861
 1.000000 0.517260 -0.108235
 1.000000 0.517320 -0.108610
 1.000000 0.517380 -0.108985
 1.000000 0.517440 -0.109360
 1.000000 0.517500 -0.109734
 1.000000 0.517560 -0.110109
 1.000000 0.517620 -0.110484
 1.000000 0.517680 -0.110858
 1.000000 0.517740 -0.111233
 1.000000 0.517800 -0.111608
 1.000000 0.517860 -0.111982
 1.000000 0.517920 -0.112357
 1.000000 0.517980 -0.112732
 1.000000 0.518040 -0.113106
 1.000000 0.518100 -0.113481
 1.000000 0.518160 -0.113855
 1.000000 0.518220 -0.114230
 1.000000 0.518280 -0.114604
 1.000000 0.518340 -0.114979
 1.000000 0.518400 -0.115353
 1.000000 0.518460 -0.115728
 1.000000 0.518520 -0.116102
 1.000000 0.518580 -0.116477
 1.000000 0.518640 -0.116851
 1.000000 0.518700 -0.117225
 1.000000 0.518760 -0.117600
 1.000000 0.518820 -0.117974
 1.000000 0.518880 -0.118349
 1.000000 0.518940 -0.118723
 1.000000 0.519000 -0.119097
 1.000000 0.519060 -0.119472
 1.000000 0.519120 -0.119846
 1.000000 0.519180 -0.120220
 1.000000 0.519240 -0.120594
 1.000000 0.519300 -0.120969
 1.000000 0.519360 -0.121343
 1.000000 0.519420 -0.121717
 1.000000 0.519480 -0.122091
 1.000000 0.519540 -0.122465
 1.000000 0.519600 -0.122839
 1.000000 0.519660 -0.123214
 1.000000 0.519720 -0.123588
 1.000000 0.519780 -0.123962
 1.000000 0.519840 -0.124336
 1.000000 0.519900 -0.124710
 1.000000 0.519960 -0.125084
 1.000000 0.520020 -0.125458
 1.000000 0.520080 -0.125832
 1.000000 0.520140 -0.126206
 1.000000 0.520200 -0.126580
 1.000000 0.520260 -0.126954
 1.000000 0.520320 -0.127328
 1.000000 0.520380 -0.127702
 1.000000 0.520440 -0.128076
 1.000000 0.520500 -0.128449
 1.000000 0.520560 -0.128823
 1.000000 0.520620 -0.129197
 1.000000 0.520680 -0.129571
 1.000000 0.520740 -0.129945
 1.000000 0.520800 -0.130319
 1.000000 0.520860 -0.130692
 1.000000 0.520920 -0.131066
 1.000000 0.520980 -0.131440
 1.000000 0.521040 -0.131814
 1.000000 0.521100 -0.132187
 1.000000 0.521160 -0.132561
 1.000000 0.521220 -0.132935
 1.000000 0.521280 -0.133308
 1.000000 0.521340 -0.133682
 1.000000 0.521400 -0.134055
 1.000000 0.521460 -0.134429
 1.000000 0.521520 -0.134803
 1.000000 0.521580 -0.135176
 1.000000 0.521640 -0.135550
 1.000000 0.521700 -0.135923
 1.000000 0.521760 -0.136297
 1.000000 0.521820 -0.136670
 1.000000 0.521880 -0.137044
 1.000000 0.521940 -0.137417
 1.000000 0.522000 -0.137790
 1.000000 0.522060 -0.138164
 1.000000 0.522120 -0.138537
 1.000000 0.522180 -0.138910
 1.000000 0.522240 -0.139284
 1.000000 0.522300 -0.139657
 1.000000 0.522360 -0.140030
 1.000000 0.522420 -0.140404
 1.000000 0.522480 -0.140777
 1.000000 0.522540 -0.141150
 1.000000 0.522600 -0.141523
 1.000000 0.522660 -0.141896
 1.000000 0.522720 -0.142270
 1.000000 0.522780 -0.142643
 1.000000 0.522840 -0.143016
 1.000000 0.522900 -0.143389
 1.000000 0.522960 -0.143762
 1.000000 0.523020 -0.144135
 1.000000 0.523080 -0.144508
 1.000000 0.523140 -0.144881
 1.000000 0.523200 -0.145254
 1.000000 0.523260 -0.145627
 1.000000 0.523320 -0.146000
 1.000000 0.523380 -0.146373
 1.000000 0.523440 -0.146746
 1.000000 0.523500 -0.147119
 1.000000 0.523560 -0.147492
 1.000000 0.523620 -0.147865
 1.000000 0.523680 -0.148238
 1.000000 0.523740 -0.148610
 1.000000 0.523800 -0.148983
 1.000000 0.523860 -0.149356
 1.000000 0.523920 -0.149729
 1.000000 0.523980 -0.150101
 1.000000 0.524040 -0.150474
 1.000000 0.524100 -0.150847
 1.000000 0.524160 -0.151219
 1.000000 0.524220 -0.151592
 1.000000 0.524280 -0.151965
 1.000000 0.524340 -0.152337
 1.000000 0.524400 -0.152710
 1.000000 0.524460 -0.153082
 1.000000 0.524520 -0.153455
 1.000000 0.524580 -0.153828
 1.000000 0.524640 -0.154200
 1.000000 0.524700 -0.154572
 1.000000 0.524760 -0.154945
 1.000000 0.524820 -0.155317
 1.000000 0.524880 -0.155690
 1.000000 0.524940 -0.156062
 1.000000 0.525000 -0.156435
 1.000000 0.525060 -0.156807
 1.000000 0.525120 -0.157179
 1.000000 0.525180 -0.157551
 1.000000 0.525240 -0.157924
 1.000000 0.525300 -0.158296
 1.000000 0.525360 -0.158668
 1.000000 0.525420 -0.159040
 1.000000 0.525480 -0.159413
 1.000000 0.525540 -0.159785
 1.000000 0.525600 -0.160157
 1.000000 0.525660 -0.160529
 1.000000 0.525720 -0.160901
 1.000000 0.525780 -0.161273
 1.000000 0.525840 -0.161645
 1.000000 0.525900 -0.162017
 1.000000 0.525960 -0.162389
 1.000000 0.526020 -0.162761
 1.000000 0.526080 -0.163133
 1.000000 0.526140 -0.163505
 1.000000 0.526200 -0.163877
 1.000000 0.526260 -0.164249
 1.000000 0.526320 -0.164621
 1.000000 0.526380 -0.164993
 1.000000 0.526440 -0.165364
 1.000000 0.526500 -0.165736
 1.000000 0.526560 -0.166108
 1.000000 0.526620 -0.166480
 1.000000 0.526680 -0.166851
 1.000000 0.526740 -0.167223
 1.000000 0.526800 -0.167595
 1.000000 0.526860 -0.167966
 1.000000 0.526920 -0.168338
 1.000000 0.526980 -0.168710
 1.000000 0.527040 -0.169081
 1.000000 0.527100 -0.169453
 1.000000 0.527160 -0.169824
 1.000000 0.527220 -0.170196
 1.000000 0.527280 -0.170567
 1.000000 0.527340 -0.170939
 1.000000 0.527400 -0.171310
 1.000000 0.527460 -0.171682
 1.000000 0.527520 -0.172053
 1.000000 0.527580 -0.172424
 1.000000 0.527640 -0.172796
 1.000000 0.527700 -0.173167
 1.000000 0.527760 -0.173538
 1.000000 0.527820 -0.173909
 1.000000 0.527880 -0.174281
 1.000000 0.527940 -0.174652
 1.000000 0.528000 -0.175023
 1.000000 0.528060 -0.175394
 1.000000 0.528120 -0.175765
 1.000000 0.528180 -0.176137
 1.000000 0.528240 -0.176508
 1.000000 0.528300 -0.176879
 1.000000 0.528360 -0.177250
 1.000000 0.528420 -0.177621
 1.000000 0.528480 -0.177992
 1.000000 0.528540 -0.178363
 1.000000 0.528600 -0.178734
 1.000000 0.528660 -0.179104
 1.000000 0.528720 -0.179475
 1.000000 0.528780 -0.179846
 1.000000 0.528840 -0.180217
 1.000000 0.528900 -0.180588
 1.000000 0.528960 -0.180959
 1.000000 0.529020 -0.181329
 1.000000 0.529080 -0.181700
 1.000000 0.529140 -0.182071
 1.000000 0.529200 -0.182442
 1.000000 0.529260 -0.182812
 1.000000 0.529320 -0.183183
 1.000000 0.529380 -0.183553
 1.000000 0.529440 -0.183924
 1.000000 0.529500 -0.184295
 1.000000 0.529560 -0.184665
 1.000000 0.529620 -0.185036
 1.000000 0.529680 -0.185406
 1.000000 0.529740 -0.185776
 1.000000 0.529800 -0.186147
 1.000000 0.529860 -0.186517
 1.000000 0.529920 -0.186888
 1.000000 0.529980 -0.187258
 1.000000 0.530040 -0.187628
 1.000000 0.530100 -0.187999
 1.000000 0.530160 -0.188369
 1.000000 0.530220 -0.188739
 1.000000 0.530280 -0.189109
 1.000000 0.530340 -0.189479
 1.000000 0.530400 -0.189850
 1.000000 0.530460 -0.190220
 1.000000 0.530520 -0.190590
 1.000000 0.530580 -0.190960
 1.000000 0.530640 -0.191330
 1.000000 0.530700 -0.191700
 1.000000 0.530760 -0.192070
 1.000000 0.530820 -0.192440
 1.000000 0.530880 -0.192810
 1.000000 0.530940 -0.193180
 1.000000 0.531000 -0.193550
 1.000000 0.531060 -0.193919
 1.000000 0.531120 -0.194289
 1.000000 0.531180 -0.194659
 1.000000 0.531240 -0.195029
 1.000000 0.531300 -0.195398
 1.000000 0.531360 -0.195768
 1.000000 0.531420 -0.196138
 1.000000 0.531480 -0.196508
 1.000000 0.531540 -0.196877
 1.000000 0.531600 -0.197247
 1.000000 0.531660 -0.197616
 1.000000 0.531720 -0.197986
 1.000000 0.531780 -0.198355
 1.000000 0.531840 -0.198725
 1.000000 0.531900 -0.199094
 1.000000 0.531960 -0.199464
 1.000000 0.532020 -0.199833
 1.000000 0.532080 -0.200203
 1.000000 0.532140 -0.200572
 1.000000 0.532200 -0.200941
 1.000000 0.532260 -0.201310
 1.000000 0.532320 -0.201680
 1.000000 0.532380 -0.202049
 1.000000 0.532440 -0.202418
 1.000000 0.532500 -0.202787
 1.000000 0.532560 -0.203156
 1.000000 0.532620 -0.203526
 1.000000 0.532680 -0.203895
 1.000000 0.532740 -0.204264
 1.000000 0.532800 -0.204633
 1.000000 0.532860 -0.205002
 1.000000 0.532920 -0.205371
 1.000000 0.532980 -0.205740
 1.000000 0.533040 -0.206109
 1.000000 0.533100 -0.206477
 1.000000 0.533160 -0.206846
 1.000000 0.533220 -0.207215
 1.000000 0.533280 -0.207584
 1.000000 0.533340 -0.207953
 1.000000 0.533400 -0.208321
 1.000000 0.533460 -0.208690
 1.000000 0.533520 -0.209059
 1.000000 0.533580 -0.209427
 1.000000 0.533640 -0.209796
 1.000000 0.533700 -0.210165
 1.000000 0.533760 -0.210533
 1.000000 0.533820 -0.210902
 1.000000 0.533880 -0.211270
 1.000000 0.533940 -0.211639
 1.000000 0.534000 -0.212007
 1.000000 0.534060 -0.212376
 1.000000 0.534120 -0.212744
 1.000000 0.534180 -0.213112
 1.000000 0.534240 -0.213481
 1.000000 0.534300 -0.213849
 1.000000 0.534360 -0.214217
 1.000000 0.534420 -0.214585
 1.000000 0.534480 -0.214954
 1.000000 0.534540 -0.215322
 1.000000 0.534600 -0.215690
 1.000000 0.534660 -0.216058
 1.000000 0.534720 -0.216426
 1.000000 0.534780 -0.216794
 1.000000 0.534840 -0.217162
 1.000000 0.534900 -0.217530
 1.000000 0.534960 -0.217898
 1.000000 0.535020 -0.218266
 1.000000 0.535080 -0.218634
 1.000000 0.535140 -0.219002
 1.000000 0.535200 -0.219369
 1.000000 0.535260 -0.219737
 1.000000 0.535320 -0.220105
 1.000000 0.535380 -0.220473
 1.000000 0.535440 -0.220840
 1.000000 0.535500 -0.221208
 1.000000 0.535560 -0.221576
 1.000000 0.535620 -0.221943
 1.000000 0.535680 -0.222311
 1.000000 0.535740 -0.222679
 1.000000 0.535800 -0.223046
 1.000000 0.535860 -0.223413
 1.000000 0.535920 -0.223781
 1.000000 0.535980 -0.224148
 1.000000 0.536040 -0.224516
 1.000000 0.536100 -0.224883
 1.000000 0.536160 -0.225250
 1.000000 0.536220 -0.225618
 1.000000 0.536280 -0.225985
 1.000000 0.536340 -0.226352
 1.000000 0.536400 -0.226719
 1.000000 0.536460 -0.227087
 1.000000 0.536520 -0.227454
 1.000000 0.536580 -0.227821
 1.000000 0.536640 -0.228188
 1.000000 0.536700 -0.228555
 1.000000 0.536760 -0.228922
 1.000000 0.536820 -0.229289
 1.000000 0.536880 -0.229656
 1.000000 0.536940 -0.230023
 1.000000 0.537000 -0.230389
 1.000000 0.537060 -0.230756
 1.000000 0.537120 -0.231123
 1.000000 0.537180 -0.231490
 1.000000 0.537240 -0.231857
 1.000000 0.537300 -0.232223
 1.000000 0.537360 -0.232590
 1.000000 0.537420 -0.232957
 1.000000 0.537480 -0.233323
 1.000000 0.537540 -0.233690
 1.000000 0.537600 -0.234056
 1.000000 0.537660 -0.234423
 1.000000 0.537720 -0.234789
 1.000000 0.537780 -0.235156
 1.000000 0.537840 -0.235522
 1.000000 0.537900 -0.235889
 1.000000 0.537960 -0.236255
 1.000000 0.538020 -0.236621
 1.000000 0.538080 -0.236987
 1.000000 0.538140 -0.237354
 1.000000 0.538200 -0.237720
 1.000000 0.538260 -0.238086
 1.000000 0.538320 -0.238452
 1.000000 0.538380 -0.238818
 1.000000 0.538440 -0.239184
 1.000000 0.538500 -0.239550
 1.000000 0.538560 -0.239916
 1.000000 0.538620 -0.240282
 1.000000 0.538680 -0.240648
 1.000000 0.538740 -0.241014
 1.000000 0.538800 -0.241380
 1.000000 0.538860 -0.241746
 1.000000 0.538920 -0.242112
 1.000000 0.538980 -0.242477
 1.000000 0.539040 -0.242843
 1.000000 0.539100 -0.243209
 1.000000 0.539160 -0.243574
 1.000000 0.539220 -0.243940
 1.000000 0.539280 -0.244306
 1.000000 0.539340 -0.244671
 1.000000 0.539400 -0.245037
 1.000000 0.539460 -0.245402
 1.000000 0.539520 -0.245768
 1.000000 0.539580 -0.246133
 1.000000 0.539640 -0.246498
 1.000000 0.539700 -0.246864
 1.000000 0.539760 -0.247229
 1.000000 0.539820 -0.247594
 1.000000 0.539880 -0.247960
 1.000000 0.539940 -0.248325
 1.000000 0.540000 -0.248690
 1.000000 0.540060 -0.249055
 1.000000 0.540120 -0.249420
 1.000000 0.540180 -0.249785
 1.000000 0.540240 -0.250150
 1.000000 0.540300 -0.250515
 1.000000 0.540360 -0.250880
 1.000000 0.540420 -0.251245
 1.000000 0.540480 -0.251610
 1.000000 0.540540 -0.251975
 1.000000 0.540600 -0.252340
 1.000000 0.540660 -0.252704
 1.000000 0.540720 -0.253069
 1.000000 0.540780 -0.253434
 1.000000 0.540840 -0.253799
 1.000000 0.540900 -0.254163
 1.000000 0.540960 -0.254528
 1.000000 0.541020 -0.254892
 1.000000 0.541080 -0.255257
 1.000000 0.541140 -0.255621
 1.000000 0.541200 -0.255986
 1.000000 0.541260 -0.256350
 1.000000 0.541320 -0.256715
